"DATE","Metro","Tier","HPI"
2014-09-01,"Seattle","High",169.72
2014-10-01,"Seattle","High",170.74
2014-11-01,"Seattle","High",171.69
2014-12-01,"Seattle","High",173.39
2015-01-01,"Seattle","High",174.15
2015-02-01,"Seattle","High",177.11
2015-03-01,"Seattle","High",179.99
2015-04-01,"Seattle","High",181.32
2015-05-01,"Seattle","High",180
2015-06-01,"Seattle","High",180.21
2015-07-01,"Seattle","High",180.56
2015-08-01,"Seattle","High",182.25
2015-09-01,"Seattle","High",184.01
2015-10-01,"Seattle","High",186.58
2015-11-01,"Seattle","High",188.63
1993-01-01,"Seattle","Middle",69.2
1993-02-01,"Seattle","Middle",69.59
1993-03-01,"Seattle","Middle",69.3
1993-04-01,"Seattle","Middle",69.06
1993-05-01,"Seattle","Middle",68.97
1993-06-01,"Seattle","Middle",68.68
1993-07-01,"Seattle","Middle",68.84
1993-08-01,"Seattle","Middle",69.03
1993-09-01,"Seattle","Middle",69.63
1993-10-01,"Seattle","Middle",70
1993-11-01,"Seattle","Middle",70.52
1993-12-01,"Seattle","Middle",70.72
1994-01-01,"Seattle","Middle",71.31
1994-02-01,"Seattle","Middle",71.04
1994-03-01,"Seattle","Middle",70.86
1994-04-01,"Seattle","Middle",71.5
1994-05-01,"Seattle","Middle",71.82
1994-06-01,"Seattle","Middle",72.36
1994-07-01,"Seattle","Middle",72.42
1994-08-01,"Seattle","Middle",72.61
1994-09-01,"Seattle","Middle",72.47
1994-10-01,"Seattle","Middle",72.41
1994-11-01,"Seattle","Middle",72.8
1994-12-01,"Seattle","Middle",73.04
1995-01-01,"Seattle","Middle",73.52
1995-02-01,"Seattle","Middle",72.8
1995-03-01,"Seattle","Middle",72.81
1995-04-01,"Seattle","Middle",72.76
1995-05-01,"Seattle","Middle",72.66
1995-06-01,"Seattle","Middle",72.43
1995-07-01,"Seattle","Middle",72.67
1995-08-01,"Seattle","Middle",73
1995-09-01,"Seattle","Middle",73.5
1995-10-01,"Seattle","Middle",73.65
1995-11-01,"Seattle","Middle",73.68
1995-12-01,"Seattle","Middle",73.73
1996-01-01,"Seattle","Middle",74.02
1996-02-01,"Seattle","Middle",74.47
1996-03-01,"Seattle","Middle",74.59
1996-04-01,"Seattle","Middle",74.7
1996-05-01,"Seattle","Middle",74.96
1996-06-01,"Seattle","Middle",75.43
1996-07-01,"Seattle","Middle",75.38
1996-08-01,"Seattle","Middle",75.35
1996-09-01,"Seattle","Middle",75.44
1996-10-01,"Seattle","Middle",76.03
1996-11-01,"Seattle","Middle",76.28
1996-12-01,"Seattle","Middle",76.22
1997-01-01,"Seattle","Middle",76.19
1997-02-01,"Seattle","Middle",76.41
1997-03-01,"Seattle","Middle",77.2
1997-04-01,"Seattle","Middle",77.91
1997-05-01,"Seattle","Middle",78.88
1997-06-01,"Seattle","Middle",79.58
1997-07-01,"Seattle","Middle",80.84
1997-08-01,"Seattle","Middle",81.11
1997-09-01,"Seattle","Middle",81.6
1997-10-01,"Seattle","Middle",81.75
1997-11-01,"Seattle","Middle",82.26
1997-12-01,"Seattle","Middle",83.02
1998-01-01,"Seattle","Middle",83.82
1998-02-01,"Seattle","Middle",85
1998-03-01,"Seattle","Middle",85.84
1998-04-01,"Seattle","Middle",86.74
1998-05-01,"Seattle","Middle",87.37
1998-06-01,"Seattle","Middle",88.08
1998-07-01,"Seattle","Middle",88.72
1998-08-01,"Seattle","Middle",89.16
1998-09-01,"Seattle","Middle",89.53
1998-10-01,"Seattle","Middle",90.33
1998-11-01,"Seattle","Middle",91.1
1998-12-01,"Seattle","Middle",91.79
1999-01-01,"Seattle","Middle",92.32
1999-02-01,"Seattle","Middle",92.7
1999-03-01,"Seattle","Middle",93.64
1999-04-01,"Seattle","Middle",94.6
1999-05-01,"Seattle","Middle",95.02
1999-06-01,"Seattle","Middle",95.74
1999-07-01,"Seattle","Middle",96.23
1999-08-01,"Seattle","Middle",97.12
1999-09-01,"Seattle","Middle",98.12
1999-10-01,"Seattle","Middle",98.87
1999-11-01,"Seattle","Middle",99.18
1999-12-01,"Seattle","Middle",99.72
2000-01-01,"Seattle","Middle",100.87
2000-02-01,"Seattle","Middle",102.12
2000-03-01,"Seattle","Middle",102.36
2000-04-01,"Seattle","Middle",102.41
2000-05-01,"Seattle","Middle",103.31
2000-06-01,"Seattle","Middle",103.63
2000-07-01,"Seattle","Middle",104.43
2000-08-01,"Seattle","Middle",104.2
2000-09-01,"Seattle","Middle",104.68
2000-10-01,"Seattle","Middle",105.03
2000-11-01,"Seattle","Middle",106.1
2000-12-01,"Seattle","Middle",106.13
2001-01-01,"Seattle","Middle",106.93
2001-02-01,"Seattle","Middle",107.21
2001-03-01,"Seattle","Middle",107.62
2001-04-01,"Seattle","Middle",108.15
2001-05-01,"Seattle","Middle",108.42
2001-06-01,"Seattle","Middle",108.95
2001-07-01,"Seattle","Middle",109.39
2001-08-01,"Seattle","Middle",110.22
2001-09-01,"Seattle","Middle",110.43
2001-10-01,"Seattle","Middle",110.97
2001-11-01,"Seattle","Middle",111.61
2001-12-01,"Seattle","Middle",112.54
2002-01-01,"Seattle","Middle",113.27
2002-02-01,"Seattle","Middle",114.24
2002-03-01,"Seattle","Middle",113.56
2002-04-01,"Seattle","Middle",114.03
2002-05-01,"Seattle","Middle",113.96
2002-06-01,"Seattle","Middle",114.14
2002-07-01,"Seattle","Middle",114.57
2002-08-01,"Seattle","Middle",115.15
2002-09-01,"Seattle","Middle",116.08
2002-10-01,"Seattle","Middle",116.51
2002-11-01,"Seattle","Middle",117.01
2002-12-01,"Seattle","Middle",117.23
2003-01-01,"Seattle","Middle",117.53
2003-02-01,"Seattle","Middle",118.17
2003-03-01,"Seattle","Middle",118.84
2003-04-01,"Seattle","Middle",119.13
2003-05-01,"Seattle","Middle",119.37
2003-06-01,"Seattle","Middle",119.64
2003-07-01,"Seattle","Middle",120.88
2003-08-01,"Seattle","Middle",122.06
2003-09-01,"Seattle","Middle",122.81
2003-10-01,"Seattle","Middle",123.75
2003-11-01,"Seattle","Middle",124.08
2003-12-01,"Seattle","Middle",124.96
2004-01-01,"Seattle","Middle",125.6
2004-02-01,"Seattle","Middle",126.75
2004-03-01,"Seattle","Middle",127.91
2004-04-01,"Seattle","Middle",129.05
2004-05-01,"Seattle","Middle",130.71
2004-06-01,"Seattle","Middle",132.12
2004-07-01,"Seattle","Middle",133.22
2004-08-01,"Seattle","Middle",133.88
2004-09-01,"Seattle","Middle",134.41
2004-10-01,"Seattle","Middle",135.9
2004-11-01,"Seattle","Middle",137.71
2004-12-01,"Seattle","Middle",139.75
2005-01-01,"Seattle","Middle",141.92
2005-02-01,"Seattle","Middle",143.29
2005-03-01,"Seattle","Middle",145.34
2005-04-01,"Seattle","Middle",147.61
2005-05-01,"Seattle","Middle",150.01
2005-06-01,"Seattle","Middle",151.98
2005-07-01,"Seattle","Middle",154.05
2005-08-01,"Seattle","Middle",156.36
2005-09-01,"Seattle","Middle",158.96
2005-10-01,"Seattle","Middle",161.69
2005-11-01,"Seattle","Middle",163.9
2005-12-01,"Seattle","Middle",165.87
2006-01-01,"Seattle","Middle",168.68
2006-02-01,"Seattle","Middle",171.2
2006-03-01,"Seattle","Middle",173.53
2006-04-01,"Seattle","Middle",174.43
2006-05-01,"Seattle","Middle",175.92
2006-06-01,"Seattle","Middle",177.72
2006-07-01,"Seattle","Middle",179.62
2006-08-01,"Seattle","Middle",181.27
2006-09-01,"Seattle","Middle",182.68
2006-10-01,"Seattle","Middle",183.86
2006-11-01,"Seattle","Middle",184.66
2006-12-01,"Seattle","Middle",186.58
2007-01-01,"Seattle","Middle",188.65
2007-02-01,"Seattle","Middle",190.18
2007-03-01,"Seattle","Middle",191.03
2007-04-01,"Seattle","Middle",191.79
2007-05-01,"Seattle","Middle",191.77
2007-06-01,"Seattle","Middle",191.56
2007-07-01,"Seattle","Middle",191.4
2007-08-01,"Seattle","Middle",190.74
2007-09-01,"Seattle","Middle",190.42
2007-10-01,"Seattle","Middle",188.41
2007-11-01,"Seattle","Middle",187.18
2007-12-01,"Seattle","Middle",185.82
2008-01-01,"Seattle","Middle",185
2008-02-01,"Seattle","Middle",184.15
2008-03-01,"Seattle","Middle",183.06
2008-04-01,"Seattle","Middle",182.21
2008-05-01,"Seattle","Middle",179.46
2008-06-01,"Seattle","Middle",176.76
2008-07-01,"Seattle","Middle",175.32
2008-08-01,"Seattle","Middle",173.43
2008-09-01,"Seattle","Middle",170.77
2008-10-01,"Seattle","Middle",168.47
2008-11-01,"Seattle","Middle",166.19
2008-12-01,"Seattle","Middle",162.89
2009-01-01,"Seattle","Middle",160.27
2009-02-01,"Seattle","Middle",157.16
2009-03-01,"Seattle","Middle",154.36
2009-04-01,"Seattle","Middle",152.75
2009-05-01,"Seattle","Middle",151.13
2009-06-01,"Seattle","Middle",150.97
2009-07-01,"Seattle","Middle",149.92
2009-08-01,"Seattle","Middle",149.69
2009-09-01,"Seattle","Middle",148.88
2009-10-01,"Seattle","Middle",150.04
2009-11-01,"Seattle","Middle",150.38
2009-12-01,"Seattle","Middle",150.95
2010-01-01,"Seattle","Middle",150.51
2010-02-01,"Seattle","Middle",150.15
2010-03-01,"Seattle","Middle",149.19
2010-04-01,"Seattle","Middle",148.7
2010-05-01,"Seattle","Middle",147.8
2010-06-01,"Seattle","Middle",145.61
2010-07-01,"Seattle","Middle",144.65
2010-08-01,"Seattle","Middle",142.91
2010-09-01,"Seattle","Middle",141.89
2010-10-01,"Seattle","Middle",140.71
2010-11-01,"Seattle","Middle",139.7
2010-12-01,"Seattle","Middle",138.66
2011-01-01,"Seattle","Middle",137.81
2011-02-01,"Seattle","Middle",134.71
2011-03-01,"Seattle","Middle",131.93
2011-04-01,"Seattle","Middle",132.02
2011-05-01,"Seattle","Middle",132.21
2011-06-01,"Seattle","Middle",131.95
2011-07-01,"Seattle","Middle",131.2
2011-08-01,"Seattle","Middle",131.4
2011-09-01,"Seattle","Middle",129.16
2011-10-01,"Seattle","Middle",128.25
2011-11-01,"Seattle","Middle",126.87
2011-12-01,"Seattle","Middle",125.82
2012-01-01,"Seattle","Middle",127.16
2012-02-01,"Seattle","Middle",128.08
2012-03-01,"Seattle","Middle",129.83
2012-04-01,"Seattle","Middle",129.74
2012-05-01,"Seattle","Middle",130.78
2012-06-01,"Seattle","Middle",132.26
2012-07-01,"Seattle","Middle",133.31
2012-08-01,"Seattle","Middle",133.73
2012-09-01,"Seattle","Middle",135.59
2012-10-01,"Seattle","Middle",136.98
2012-11-01,"Seattle","Middle",138.98
2012-12-01,"Seattle","Middle",140
2013-01-01,"Seattle","Middle",141.43
2013-02-01,"Seattle","Middle",141.77
2013-03-01,"Seattle","Middle",145.29
2013-04-01,"Seattle","Middle",148.58
2013-05-01,"Seattle","Middle",150.1
2013-06-01,"Seattle","Middle",151.48
2013-07-01,"Seattle","Middle",153.44
2013-08-01,"Seattle","Middle",155.64
2013-09-01,"Seattle","Middle",156.78
2013-10-01,"Seattle","Middle",157.82
2013-11-01,"Seattle","Middle",159.1
2013-12-01,"Seattle","Middle",160.35
2014-01-01,"Seattle","Middle",159.96
2014-02-01,"Seattle","Middle",162.06
2014-03-01,"Seattle","Middle",163.71
2014-04-01,"Seattle","Middle",163.37
2014-05-01,"Seattle","Middle",162.99
2014-06-01,"Seattle","Middle",163.09
2014-07-01,"Seattle","Middle",163.81
2014-08-01,"Seattle","Middle",164.74
2014-09-01,"Seattle","Middle",165.63
2014-10-01,"Seattle","Middle",166.64
2014-11-01,"Seattle","Middle",167
2014-12-01,"Seattle","Middle",168.87
2015-01-01,"Seattle","Middle",170.22
2015-02-01,"Seattle","Middle",171.63
2015-03-01,"Seattle","Middle",173.07
2015-04-01,"Seattle","Middle",174.83
2015-05-01,"Seattle","Middle",175.63
2015-06-01,"Seattle","Middle",176.7
2015-07-01,"Seattle","Middle",176.62
2015-08-01,"Seattle","Middle",177.36
2015-09-01,"Seattle","Middle",178.77
2015-10-01,"Seattle","Middle",180.86
2015-11-01,"Seattle","Middle",183.23
1993-01-01,"Seattle","Low",64.09
1993-02-01,"Seattle","Low",64
1993-03-01,"Seattle","Low",64.09
1993-04-01,"Seattle","Low",64.25
1993-05-01,"Seattle","Low",64.03
1993-06-01,"Seattle","Low",63.94
1993-07-01,"Seattle","Low",64.24
1993-08-01,"Seattle","Low",64.86
1993-09-01,"Seattle","Low",65.89
1993-10-01,"Seattle","Low",66.13
1993-11-01,"Seattle","Low",66.59
1993-12-01,"Seattle","Low",67.09
1994-01-01,"Seattle","Low",67.73
1994-02-01,"Seattle","Low",68.27
1994-03-01,"Seattle","Low",68.16
1994-04-01,"Seattle","Low",67.52
1994-05-01,"Seattle","Low",68.05
1994-06-01,"Seattle","Low",68.17
1994-07-01,"Seattle","Low",68.46
1994-08-01,"Seattle","Low",68.94
1994-09-01,"Seattle","Low",69.41
1994-10-01,"Seattle","Low",69.44
1994-11-01,"Seattle","Low",69.36
1994-12-01,"Seattle","Low",69.53
1995-01-01,"Seattle","Low",70.05
1995-02-01,"Seattle","Low",69.68
1995-03-01,"Seattle","Low",69.53
1995-04-01,"Seattle","Low",69.53
1995-05-01,"Seattle","Low",69.68
1995-06-01,"Seattle","Low",70.01
1995-07-01,"Seattle","Low",70.32
1995-08-01,"Seattle","Low",70.76
1995-09-01,"Seattle","Low",70.75
1995-10-01,"Seattle","Low",71.36
1995-11-01,"Seattle","Low",71.49
1995-12-01,"Seattle","Low",72.48
1996-01-01,"Seattle","Low",72.06
1996-02-01,"Seattle","Low",72.5
1996-03-01,"Seattle","Low",72.47
1996-04-01,"Seattle","Low",72.91
1996-05-01,"Seattle","Low",72.79
1996-06-01,"Seattle","Low",73.02
1996-07-01,"Seattle","Low",72.92
1996-08-01,"Seattle","Low",72.84
1996-09-01,"Seattle","Low",72.23
1996-10-01,"Seattle","Low",72.46
1996-11-01,"Seattle","Low",72.94
1996-12-01,"Seattle","Low",73.49
1997-01-01,"Seattle","Low",73.85
1997-02-01,"Seattle","Low",74.23
1997-03-01,"Seattle","Low",75.16
1997-04-01,"Seattle","Low",75.96
1997-05-01,"Seattle","Low",77.21
1997-06-01,"Seattle","Low",77.93
1997-07-01,"Seattle","Low",78.5
1997-08-01,"Seattle","Low",79.02
1997-09-01,"Seattle","Low",79.56
1997-10-01,"Seattle","Low",80.39
1997-11-01,"Seattle","Low",81.72
1997-12-01,"Seattle","Low",81.92
1998-01-01,"Seattle","Low",82.82
1998-02-01,"Seattle","Low",83.64
1998-03-01,"Seattle","Low",84.94
1998-04-01,"Seattle","Low",84.89
1998-05-01,"Seattle","Low",85.46
1998-06-01,"Seattle","Low",85.88
1998-07-01,"Seattle","Low",86.71
1998-08-01,"Seattle","Low",87.23
1998-09-01,"Seattle","Low",88.26
1998-10-01,"Seattle","Low",88.27
1998-11-01,"Seattle","Low",89.64
1998-12-01,"Seattle","Low",90.2
1999-01-01,"Seattle","Low",90.99
1999-02-01,"Seattle","Low",91.58
1999-03-01,"Seattle","Low",92.19
1999-04-01,"Seattle","Low",93.56
1999-05-01,"Seattle","Low",94.65
1999-06-01,"Seattle","Low",96.09
1999-07-01,"Seattle","Low",96.64
1999-08-01,"Seattle","Low",97.51
1999-09-01,"Seattle","Low",98.47
1999-10-01,"Seattle","Low",99.33
1999-11-01,"Seattle","Low",99.73
1999-12-01,"Seattle","Low",99.96
2000-01-01,"Seattle","Low",100.54
2000-02-01,"Seattle","Low",101.12
2000-03-01,"Seattle","Low",101.98
2000-04-01,"Seattle","Low",102.37
2000-05-01,"Seattle","Low",103.09
2000-06-01,"Seattle","Low",103.46
2000-07-01,"Seattle","Low",104.09
2000-08-01,"Seattle","Low",104.69
2000-09-01,"Seattle","Low",104.84
2000-10-01,"Seattle","Low",105.25
2000-11-01,"Seattle","Low",105.63
2000-12-01,"Seattle","Low",106.75
2001-01-01,"Seattle","Low",107.01
2001-02-01,"Seattle","Low",107.93
2001-03-01,"Seattle","Low",108.6
2001-04-01,"Seattle","Low",108.91
2001-05-01,"Seattle","Low",109.24
2001-06-01,"Seattle","Low",108.99
2001-07-01,"Seattle","Low",109.74
2001-08-01,"Seattle","Low",110.2
2001-09-01,"Seattle","Low",111.95
2001-10-01,"Seattle","Low",112.02
2001-11-01,"Seattle","Low",112.59
2001-12-01,"Seattle","Low",112.62
2002-01-01,"Seattle","Low",114.89
2002-02-01,"Seattle","Low",115.5
2002-03-01,"Seattle","Low",114.91
2002-04-01,"Seattle","Low",114.2
2002-05-01,"Seattle","Low",114.95
2002-06-01,"Seattle","Low",115.98
2002-07-01,"Seattle","Low",115.91
2002-08-01,"Seattle","Low",116.86
2002-09-01,"Seattle","Low",116.8
2002-10-01,"Seattle","Low",117.02
2002-11-01,"Seattle","Low",117.5
2002-12-01,"Seattle","Low",118.21
2003-01-01,"Seattle","Low",119.49
2003-02-01,"Seattle","Low",120.5
2003-03-01,"Seattle","Low",119.85
2003-04-01,"Seattle","Low",120.25
2003-05-01,"Seattle","Low",120.8
2003-06-01,"Seattle","Low",121.6
2003-07-01,"Seattle","Low",122.53
2003-08-01,"Seattle","Low",123.11
2003-09-01,"Seattle","Low",124.46
2003-10-01,"Seattle","Low",125.42
2003-11-01,"Seattle","Low",126.35
2003-12-01,"Seattle","Low",126.51
2004-01-01,"Seattle","Low",127.39
2004-02-01,"Seattle","Low",129.31
2004-03-01,"Seattle","Low",130.34
2004-04-01,"Seattle","Low",131.57
2004-05-01,"Seattle","Low",132.78
2004-06-01,"Seattle","Low",133.8
2004-07-01,"Seattle","Low",135.31
2004-08-01,"Seattle","Low",136.44
2004-09-01,"Seattle","Low",137.77
2004-10-01,"Seattle","Low",138.79
2004-11-01,"Seattle","Low",141.6
2004-12-01,"Seattle","Low",143.93
2005-01-01,"Seattle","Low",145.69
2005-02-01,"Seattle","Low",147.34
2005-03-01,"Seattle","Low",149.59
2005-04-01,"Seattle","Low",151.79
2005-05-01,"Seattle","Low",154.31
2005-06-01,"Seattle","Low",156.78
2005-07-01,"Seattle","Low",159.2
2005-08-01,"Seattle","Low",161.45
2005-09-01,"Seattle","Low",163.86
2005-10-01,"Seattle","Low",165.8
2005-11-01,"Seattle","Low",168.34
2005-12-01,"Seattle","Low",171.03
2006-01-01,"Seattle","Low",173.96
2006-02-01,"Seattle","Low",176.13
2006-03-01,"Seattle","Low",179.2
2006-04-01,"Seattle","Low",181.17
2006-05-01,"Seattle","Low",182.98
2006-06-01,"Seattle","Low",184.4
2006-07-01,"Seattle","Low",186.11
2006-08-01,"Seattle","Low",188.3
2006-09-01,"Seattle","Low",189.95
2006-10-01,"Seattle","Low",191.45
2006-11-01,"Seattle","Low",192.91
2006-12-01,"Seattle","Low",194.83
2007-01-01,"Seattle","Low",196.64
2007-02-01,"Seattle","Low",198.34
2007-03-01,"Seattle","Low",200.44
2007-04-01,"Seattle","Low",201.19
2007-05-01,"Seattle","Low",201.24
2007-06-01,"Seattle","Low",200.89
2007-07-01,"Seattle","Low",199.78
2007-08-01,"Seattle","Low",198.42
2007-09-01,"Seattle","Low",197.23
2007-10-01,"Seattle","Low",195.9
2007-11-01,"Seattle","Low",193.7
2007-12-01,"Seattle","Low",193.44
2008-01-01,"Seattle","Low",192.78
2008-02-01,"Seattle","Low",191.37
2008-03-01,"Seattle","Low",188.71
2008-04-01,"Seattle","Low",186.63
2008-05-01,"Seattle","Low",184.89
2008-06-01,"Seattle","Low",183.07
2008-07-01,"Seattle","Low",180.93
2008-08-01,"Seattle","Low",178.7
2008-09-01,"Seattle","Low",176.31
2008-10-01,"Seattle","Low",173.81
2008-11-01,"Seattle","Low",168.93
2008-12-01,"Seattle","Low",163.73
2009-01-01,"Seattle","Low",159.71
2009-02-01,"Seattle","Low",157.07
2009-03-01,"Seattle","Low",154.45
2009-04-01,"Seattle","Low",152.5
2009-05-01,"Seattle","Low",150.91
2009-06-01,"Seattle","Low",150.13
2009-07-01,"Seattle","Low",149.27
2009-08-01,"Seattle","Low",149.36
2009-09-01,"Seattle","Low",148.97
2009-10-01,"Seattle","Low",149.82
2009-11-01,"Seattle","Low",150.07
2009-12-01,"Seattle","Low",151.24
2010-01-01,"Seattle","Low",150.22
2010-02-01,"Seattle","Low",146.13
2010-03-01,"Seattle","Low",146.65
2010-04-01,"Seattle","Low",147.01
2010-05-01,"Seattle","Low",146.91
2010-06-01,"Seattle","Low",146.49
2010-07-01,"Seattle","Low",144.69
2010-08-01,"Seattle","Low",141.15
2010-09-01,"Seattle","Low",138.02
2010-10-01,"Seattle","Low",136.45
2010-11-01,"Seattle","Low",135.93
2010-12-01,"Seattle","Low",135.08
2011-01-01,"Seattle","Low",132.93
2011-02-01,"Seattle","Low",131.33
2011-03-01,"Seattle","Low",129.38
2011-04-01,"Seattle","Low",127.92
2011-05-01,"Seattle","Low",125.47
2011-06-01,"Seattle","Low",123.31
2011-07-01,"Seattle","Low",121.41
2011-08-01,"Seattle","Low",120.84
2011-09-01,"Seattle","Low",120.17
2011-10-01,"Seattle","Low",119.76
2011-11-01,"Seattle","Low",117.46
2011-12-01,"Seattle","Low",118.61
2012-01-01,"Seattle","Low",116.92
2012-02-01,"Seattle","Low",117.08
2012-03-01,"Seattle","Low",116.3
2012-04-01,"Seattle","Low",116.73
2012-05-01,"Seattle","Low",116.93
2012-06-01,"Seattle","Low",117.36
2012-07-01,"Seattle","Low",119.15
2012-08-01,"Seattle","Low",120.73
2012-09-01,"Seattle","Low",122.12
2012-10-01,"Seattle","Low",122.3
2012-11-01,"Seattle","Low",123.56
2012-12-01,"Seattle","Low",124.97
2013-01-01,"Seattle","Low",127.57
2013-02-01,"Seattle","Low",128.86
2013-03-01,"Seattle","Low",131.74
2013-04-01,"Seattle","Low",133.05
2013-05-01,"Seattle","Low",136.35
